['S_NAME', 'S_NATIONKEY']
('Supplier#000003185       ', Decimal('3'))
('Supplier#000003186       ', Decimal('4'))
('Supplier#000003187       ', Decimal('15'))
('Supplier#000003188       ', Decimal('8'))
('Supplier#000003189       ', Decimal('3'))
('Supplier#000003190       ', Decimal('5'))
('Supplier#000003191       ', Decimal('15'))
('Supplier#000003192       ', Decimal('15'))
('Supplier#000003193       ', Decimal('6'))
('Supplier#000003194       ', Decimal('1'))
('Supplier#000003195       ', Decimal('8'))
('Supplier#000003196       ', Decimal('2'))
('Supplier#000003197       ', Decimal('5'))
('Supplier#000003198       ', Decimal('2'))
('Supplier#000003199       ', Decimal('18'))
('Supplier#000003200       ', Decimal('6'))
('Supplier#000003201       ', Decimal('3'))
('Supplier#000003202       ', Decimal('11'))
('Supplier#000003203       ', Decimal('10'))
('Supplier#000003204       ', Decimal('5'))
('Supplier#000003205       ', Decimal('20'))
('Supplier#000003206       ', Decimal('4'))
('Supplier#000003207       ', Decimal('24'))
('Supplier#000003208       ', Decimal('8'))
('Supplier#000003209       ', Decimal('1'))
('Supplier#000003210       ', Decimal('1'))
('Supplier#000003211       ', Decimal('24'))
('Supplier#000003212       ', Decimal('20'))
('Supplier#000003213       ', Decimal('3'))
('Supplier#000003214       ', Decimal('24'))
('Supplier#000003215       ', Decimal('2'))
('Supplier#000003216       ', Decimal('17'))
('Supplier#000003217       ', Decimal('8'))
('Supplier#000003218       ', Decimal('5'))
('Supplier#000003219       ', Decimal('24'))
('Supplier#000003220       ', Decimal('20'))
('Supplier#000003221       ', Decimal('5'))
('Supplier#000003222       ', Decimal('12'))
('Supplier#000003223       ', Decimal('2'))
('Supplier#000003224       ', Decimal('8'))
('Supplier#000003225       ', Decimal('23'))
('Supplier#000003226       ', Decimal('15'))
('Supplier#000003227       ', Decimal('15'))
('Supplier#000003228       ', Decimal('19'))
('Supplier#000003229       ', Decimal('17'))
('Supplier#000003230       ', Decimal('9'))
('Supplier#000003231       ', Decimal('6'))
('Supplier#000003232       ', Decimal('22'))
('Supplier#000003233       ', Decimal('11'))
('Supplier#000003234       ', Decimal('20'))
('Supplier#000003235       ', Decimal('17'))
('Supplier#000003236       ', Decimal('16'))
('Supplier#000003237       ', Decimal('2'))
('Supplier#000003238       ', Decimal('5'))
('Supplier#000003239       ', Decimal('23'))
('Supplier#000003240       ', Decimal('24'))
('Supplier#000003241       ', Decimal('3'))
('Supplier#000003242       ', Decimal('11'))
('Supplier#000003243       ', Decimal('7'))
('Supplier#000003244       ', Decimal('8'))
('Supplier#000003245       ', Decimal('22'))
('Supplier#000003246       ', Decimal('14'))
('Supplier#000003247       ', Decimal('4'))
('Supplier#000003248       ', Decimal('20'))
('Supplier#000003249       ', Decimal('8'))
('Supplier#000003250       ', Decimal('24'))
('Supplier#000003251       ', Decimal('4'))
('Supplier#000003252       ', Decimal('17'))
('Supplier#000003253       ', Decimal('2'))
('Supplier#000003254       ', Decimal('6'))
('Supplier#000003255       ', Decimal('22'))
('Supplier#000003256       ', Decimal('22'))
('Supplier#000003257       ', Decimal('18'))
('Supplier#000003258       ', Decimal('19'))
('Supplier#000003259       ', Decimal('5'))
('Supplier#000003260       ', Decimal('15'))
('Supplier#000003261       ', Decimal('24'))
('Supplier#000003262       ', Decimal('20'))
('Supplier#000003263       ', Decimal('14'))
('Supplier#000003264       ', Decimal('14'))
('Supplier#000003265       ', Decimal('15'))
('Supplier#000003266       ', Decimal('20'))
('Supplier#000003267       ', Decimal('20'))
('Supplier#000003268       ', Decimal('18'))
('Supplier#000003269       ', Decimal('22'))
('Supplier#000003270       ', Decimal('10'))
('Supplier#000003271       ', Decimal('14'))
('Supplier#000003272       ', Decimal('12'))
('Supplier#000003273       ', Decimal('23'))
('Supplier#000003274       ', Decimal('24'))
('Supplier#000003275       ', Decimal('3'))
('Supplier#000003276       ', Decimal('19'))
('Supplier#000003277       ', Decimal('21'))
('Supplier#000003278       ', Decimal('0'))
('Supplier#000003279       ', Decimal('18'))
('Supplier#000003280       ', Decimal('6'))
('Supplier#000003281       ', Decimal('13'))
('Supplier#000003282       ', Decimal('12'))
('Supplier#000003283       ', Decimal('20'))
('Supplier#000003284       ', Decimal('12'))
('Supplier#000003285       ', Decimal('14'))
('Supplier#000003286       ', Decimal('14'))
('Supplier#000003287       ', Decimal('9'))
('Supplier#000003288       ', Decimal('3'))
('Supplier#000003289       ', Decimal('7'))
('Supplier#000003290       ', Decimal('4'))
('Supplier#000003291       ', Decimal('22'))
('Supplier#000003292       ', Decimal('0'))
('Supplier#000003293       ', Decimal('0'))
('Supplier#000003294       ', Decimal('20'))
('Supplier#000003295       ', Decimal('15'))
('Supplier#000003296       ', Decimal('0'))
('Supplier#000003297       ', Decimal('17'))
('Supplier#000003298       ', Decimal('23'))
('Supplier#000003299       ', Decimal('24'))
('Supplier#000003300       ', Decimal('13'))
('Supplier#000003301       ', Decimal('4'))
('Supplier#000003302       ', Decimal('11'))
('Supplier#000003303       ', Decimal('11'))
('Supplier#000003304       ', Decimal('3'))
('Supplier#000003305       ', Decimal('21'))
('Supplier#000003306       ', Decimal('9'))
('Supplier#000003307       ', Decimal('13'))
('Supplier#000003308       ', Decimal('11'))
('Supplier#000003309       ', Decimal('12'))
('Supplier#000003310       ', Decimal('23'))
('Supplier#000003311       ', Decimal('1'))
('Supplier#000003312       ', Decimal('13'))
('Supplier#000003313       ', Decimal('3'))
('Supplier#000003314       ', Decimal('3'))
('Supplier#000003315       ', Decimal('13'))
('Supplier#000003316       ', Decimal('0'))
('Supplier#000003317       ', Decimal('19'))
('Supplier#000003318       ', Decimal('17'))
('Supplier#000003319       ', Decimal('17'))
('Supplier#000003320       ', Decimal('14'))
('Supplier#000003321       ', Decimal('1'))
('Supplier#000003322       ', Decimal('19'))
('Supplier#000003323       ', Decimal('19'))
('Supplier#000003324       ', Decimal('10'))
('Supplier#000003325       ', Decimal('2'))
('Supplier#000003326       ', Decimal('5'))
('Supplier#000003327       ', Decimal('2'))
('Supplier#000003328       ', Decimal('11'))
('Supplier#000003329       ', Decimal('7'))
('Supplier#000003330       ', Decimal('14'))
('Supplier#000003331       ', Decimal('4'))
('Supplier#000003332       ', Decimal('10'))
('Supplier#000003333       ', Decimal('24'))
('Supplier#000003334       ', Decimal('4'))
('Supplier#000003335       ', Decimal('20'))
('Supplier#000003336       ', Decimal('21'))
('Supplier#000003337       ', Decimal('15'))
('Supplier#000003338       ', Decimal('12'))
('Supplier#000003339       ', Decimal('0'))
('Supplier#000003340       ', Decimal('18'))
('Supplier#000003341       ', Decimal('17'))
('Supplier#000003342       ', Decimal('11'))
('Supplier#000003343       ', Decimal('7'))
('Supplier#000003344       ', Decimal('4'))
('Supplier#000003345       ', Decimal('24'))
('Supplier#000003346       ', Decimal('4'))
('Supplier#000003347       ', Decimal('23'))
('Supplier#000003348       ', Decimal('15'))
('Supplier#000003349       ', Decimal('11'))
('Supplier#000003350       ', Decimal('11'))
('Supplier#000003351       ', Decimal('1'))
('Supplier#000003352       ', Decimal('19'))
('Supplier#000003353       ', Decimal('16'))
('Supplier#000003354       ', Decimal('16'))
('Supplier#000003355       ', Decimal('7'))
('Supplier#000003356       ', Decimal('6'))
('Supplier#000003357       ', Decimal('17'))
('Supplier#000003358       ', Decimal('0'))
('Supplier#000003359       ', Decimal('10'))
('Supplier#000003360       ', Decimal('10'))
('Supplier#000003361       ', Decimal('9'))
('Supplier#000003362       ', Decimal('18'))
('Supplier#000003363       ', Decimal('8'))
('Supplier#000003364       ', Decimal('16'))
('Supplier#000003365       ', Decimal('2'))
('Supplier#000003366       ', Decimal('13'))
('Supplier#000003367       ', Decimal('17'))
('Supplier#000003368       ', Decimal('7'))
('Supplier#000003369       ', Decimal('8'))
('Supplier#000003370       ', Decimal('9'))
('Supplier#000003371       ', Decimal('24'))
('Supplier#000003372       ', Decimal('20'))
('Supplier#000003373       ', Decimal('3'))
('Supplier#000003374       ', Decimal('20'))
('Supplier#000003375       ', Decimal('17'))
('Supplier#000003376       ', Decimal('23'))
('Supplier#000003377       ', Decimal('4'))
('Supplier#000003378       ', Decimal('24'))
('Supplier#000003379       ', Decimal('24'))
('Supplier#000003380       ', Decimal('3'))
('Supplier#000003381       ', Decimal('11'))
('Supplier#000003382       ', Decimal('17'))
('Supplier#000003383       ', Decimal('13'))
('Supplier#000003384       ', Decimal('6'))
('Supplier#000003385       ', Decimal('15'))
('Supplier#000003386       ', Decimal('24'))
('Supplier#000003387       ', Decimal('17'))
('Supplier#000003388       ', Decimal('3'))
('Supplier#000003389       ', Decimal('7'))
('Supplier#000003390       ', Decimal('19'))
('Supplier#000003391       ', Decimal('4'))
('Supplier#000003392       ', Decimal('18'))
('Supplier#000003393       ', Decimal('16'))
('Supplier#000003394       ', Decimal('21'))
('Supplier#000003395       ', Decimal('23'))
('Supplier#000003396       ', Decimal('2'))
('Supplier#000003397       ', Decimal('19'))
('Supplier#000003398       ', Decimal('10'))
('Supplier#000003399       ', Decimal('16'))
('Supplier#000003400       ', Decimal('19'))
('Supplier#000003401       ', Decimal('15'))
('Supplier#000003402       ', Decimal('0'))
('Supplier#000003403       ', Decimal('3'))
('Supplier#000003404       ', Decimal('1'))
('Supplier#000003405       ', Decimal('16'))
('Supplier#000003406       ', Decimal('15'))
('Supplier#000003407       ', Decimal('4'))
('Supplier#000003408       ', Decimal('4'))
('Supplier#000003409       ', Decimal('4'))
('Supplier#000003410       ', Decimal('8'))
('Supplier#000003411       ', Decimal('5'))
('Supplier#000003412       ', Decimal('7'))
('Supplier#000003413       ', Decimal('17'))
('Supplier#000003414       ', Decimal('20'))
('Supplier#000003415       ', Decimal('17'))
('Supplier#000003416       ', Decimal('7'))
('Supplier#000003417       ', Decimal('23'))
('Supplier#000003418       ', Decimal('22'))
('Supplier#000003419       ', Decimal('6'))
('Supplier#000003420       ', Decimal('12'))
('Supplier#000003421       ', Decimal('3'))
('Supplier#000003422       ', Decimal('3'))
('Supplier#000003423       ', Decimal('3'))
('Supplier#000003424       ', Decimal('10'))
('Supplier#000003425       ', Decimal('14'))
('Supplier#000003426       ', Decimal('1'))
('Supplier#000003427       ', Decimal('23'))
('Supplier#000003428       ', Decimal('2'))
('Supplier#000003429       ', Decimal('6'))
('Supplier#000003430       ', Decimal('15'))
('Supplier#000003431       ', Decimal('22'))
('Supplier#000003432       ', Decimal('18'))
('Supplier#000003433       ', Decimal('5'))
('Supplier#000003434       ', Decimal('9'))
('Supplier#000003435       ', Decimal('13'))
('Supplier#000003436       ', Decimal('9'))
('Supplier#000003437       ', Decimal('10'))
('Supplier#000003438       ', Decimal('11'))
('Supplier#000003439       ', Decimal('7'))
('Supplier#000003440       ', Decimal('23'))
('Supplier#000003441       ', Decimal('3'))
('Supplier#000003442       ', Decimal('0'))
('Supplier#000003443       ', Decimal('5'))
('Supplier#000003444       ', Decimal('19'))
('Supplier#000003445       ', Decimal('3'))
('Supplier#000003446       ', Decimal('16'))
('Supplier#000003447       ', Decimal('5'))
('Supplier#000003448       ', Decimal('3'))
('Supplier#000003449       ', Decimal('17'))
('Supplier#000003450       ', Decimal('22'))
('Supplier#000003451       ', Decimal('16'))
('Supplier#000003452       ', Decimal('21'))
('Supplier#000003453       ', Decimal('1'))
('Supplier#000003454       ', Decimal('3'))
('Supplier#000003455       ', Decimal('19'))
('Supplier#000003456       ', Decimal('16'))
('Supplier#000003457       ', Decimal('13'))
('Supplier#000003458       ', Decimal('15'))
('Supplier#000003459       ', Decimal('24'))
('Supplier#000003460       ', Decimal('18'))
('Supplier#000003461       ', Decimal('22'))
('Supplier#000003462       ', Decimal('3'))
('Supplier#000003463       ', Decimal('24'))
('Supplier#000003464       ', Decimal('5'))
('Supplier#000003465       ', Decimal('2'))
('Supplier#000003466       ', Decimal('10'))
('Supplier#000003467       ', Decimal('7'))
('Supplier#000003468       ', Decimal('6'))
('Supplier#000003469       ', Decimal('3'))
('Supplier#000003470       ', Decimal('14'))
('Supplier#000003471       ', Decimal('7'))
('Supplier#000003472       ', Decimal('5'))
('Supplier#000003473       ', Decimal('2'))
('Supplier#000003474       ', Decimal('23'))
('Supplier#000003475       ', Decimal('21'))
('Supplier#000003476       ', Decimal('13'))
('Supplier#000003477       ', Decimal('5'))
('Supplier#000003478       ', Decimal('22'))
('Supplier#000003479       ', Decimal('15'))
('Supplier#000003480       ', Decimal('13'))
('Supplier#000003481       ', Decimal('3'))
('Supplier#000003482       ', Decimal('11'))
('Supplier#000003483       ', Decimal('1'))
('Supplier#000003484       ', Decimal('17'))
('Supplier#000003485       ', Decimal('14'))
('Supplier#000003486       ', Decimal('5'))
('Supplier#000003487       ', Decimal('11'))
('Supplier#000003488       ', Decimal('22'))
('Supplier#000003489       ', Decimal('19'))
('Supplier#000003490       ', Decimal('16'))
('Supplier#000003491       ', Decimal('8'))
('Supplier#000003492       ', Decimal('10'))
('Supplier#000003493       ', Decimal('5'))
('Supplier#000003494       ', Decimal('12'))
('Supplier#000003495       ', Decimal('1'))
('Supplier#000003496       ', Decimal('14'))
('Supplier#000003497       ', Decimal('7'))
('Supplier#000003498       ', Decimal('22'))
('Supplier#000003499       ', Decimal('16'))
('Supplier#000003500       ', Decimal('13'))
('Supplier#000003501       ', Decimal('15'))
('Supplier#000003502       ', Decimal('14'))
('Supplier#000003503       ', Decimal('14'))
('Supplier#000003504       ', Decimal('0'))
('Supplier#000003505       ', Decimal('24'))
('Supplier#000003506       ', Decimal('0'))
('Supplier#000003507       ', Decimal('6'))
('Supplier#000003508       ', Decimal('24'))
('Supplier#000003509       ', Decimal('24'))
('Supplier#000003510       ', Decimal('1'))
('Supplier#000003511       ', Decimal('17'))
('Supplier#000003512       ', Decimal('1'))
('Supplier#000003513       ', Decimal('22'))
('Supplier#000003514       ', Decimal('23'))
('Supplier#000003515       ', Decimal('10'))
('Supplier#000003516       ', Decimal('17'))
('Supplier#000003517       ', Decimal('20'))
('Supplier#000003518       ', Decimal('17'))
('Supplier#000003519       ', Decimal('20'))
('Supplier#000003520       ', Decimal('5'))
('Supplier#000003521       ', Decimal('20'))
('Supplier#000003522       ', Decimal('8'))
('Supplier#000003523       ', Decimal('18'))
('Supplier#000003524       ', Decimal('5'))
('Supplier#000003525       ', Decimal('18'))
('Supplier#000003526       ', Decimal('10'))
('Supplier#000003527       ', Decimal('2'))
('Supplier#000003528       ', Decimal('3'))
('Supplier#000003529       ', Decimal('0'))
